customer_id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,num_complaints_12_mon,days_since_last_complaint,churn_flag
CC_000153,54.0,M,High School,Single,Less than $40K,Blue,48.0,2.0,3.0,0.0,1808.44,1279.0,529.44,1.042,3220.32,92.0,0.561,0.406,0.0,,0
CC_000154,45.0,M,Post-Graduate,Single,Less than $40K,Silver,25.0,,2.0,1.0,22096.11,2188.0,19908.11,0.773,5253.85,72.0,0.899,0.321,0.0,,0
CC_000155,50.0,F,Graduate,Married,Less than $40K,Blue,40.0,2.0,5.0,4.0,2184.67,882.0,1302.67,0.697,3647.28,48.0,0.736,0.665,0.0,,1
CC_000156,32.0,M,High School,Married,$60K - $80K,Blue,24.0,5.0,4.0,3.0,6640.04,1437.0,5203.04,0.987,4710.71,103.0,0.428,0.091,0.0,,0
CC_000157,44.0,M,Uneducated,Divorced,$60K - $80K,Silver,54.0,6.0,3.0,1.0,3730.3,2517.0,1213.3,0.93,18484.0,56.0,0.394,0.378,1.0,53.0,0
CC_000158,39.0,M,Graduate,Divorced,$120K +,Blue,32.0,4.0,1.0,1.0,4553.82,1306.0,3247.82,0.946,8518.02,82.0,0.913,0.34,0.0,,0
CC_000159,40.0,F,Graduate,Married,$80K - $120K,Blue,28.0,2.0,2.0,,7945.13,2010.0,5935.13,0.996,4016.69,48.0,0.764,0.488,1.0,323.0,0
CC_000160,53.0,M,Graduate,Married,Less than $40K,Blue,33.0,2.0,2.0,2.0,8515.67,2517.0,5998.67,0.625,9934.82,63.0,0.639,0.075,2.0,42.0,0
CC_000161,50.0,F,Graduate,Single,Less than $40K,Blue,44.0,4.0,2.0,3.0,2757.2,2428.0,329.2,0.867,12285.36,74.0,,0.504,0.0,,0
CC_000162,56.0,F,High School,Single,Less than $40K,Blue,42.0,5.0,3.0,3.0,6868.85,0.0,6868.85,0.677,6192.83,75.0,0.683,0.636,2.0,148.0,0
CC_000163,35.0,F,Graduate,Married,Unknown,Blue,30.0,4.0,2.0,1.0,10317.88,919.0,9398.88,0.687,2558.67,56.0,,0.147,0.0,,0
CC_000164,40.0,M,Unknown,Married,$60K - $80K,Blue,32.0,4.0,2.0,2.0,13813.59,1524.0,12289.59,0.99,3198.61,84.0,0.932,0.371,0.0,,0
CC_000165,50.0,F,High School,Divorced,Less than $40K,Blue,21.0,1.0,3.0,1.0,1854.02,1141.0,713.02,1.019,17196.7,43.0,,0.119,0.0,,0
CC_000166,48.0,M,Graduate,Married,Less than $40K,Blue,37.0,4.0,1.0,1.0,6476.76,2381.0,4095.76,1.26,1990.09,55.0,0.878,0.042,0.0,,0
CC_000167,57.0,F,Graduate,Single,$40K - $60K,Blue,48.0,4.0,2.0,2.0,1837.48,1182.0,655.48,0.836,9612.07,94.0,0.701,0.36,1.0,219.0,0
CC_000168,47.0,M,Post-Graduate,Divorced,Less than $40K,Blue,30.0,4.0,2.0,0.0,6326.23,1136.0,5190.23,0.58,18326.99,57.0,0.473,0.367,,273.0,0
CC_000169,60.0,M,High School,Married,$80K - $120K,Blue,42.0,1.0,3.0,3.0,6732.33,2176.0,4556.33,0.97,5333.09,78.0,0.797,0.087,0.0,,0
CC_000170,48.0,F,,Divorced,$60K - $80K,Blue,30.0,3.0,5.0,0.0,15714.85,0.0,15714.85,0.682,3425.62,105.0,0.843,0.424,0.0,,0
CC_000171,53.0,M,Graduate,Married,$60K - $80K,Blue,25.0,6.0,2.0,1.0,20697.9,1639.0,19058.9,0.733,7860.71,72.0,0.474,0.021,1.0,278.0,0
CC_000172,41.0,M,Post-Graduate,Single,$40K - $60K,Blue,42.0,4.0,2.0,1.0,4194.86,631.0,3563.86,0.986,10452.6,99.0,0.684,0.405,2.0,117.0,0
CC_000173,44.0,M,High School,Single,Less than $40K,Blue,56.0,5.0,2.0,1.0,12021.56,1898.0,10123.56,0.798,3423.98,45.0,0.752,0.467,0.0,,0
CC_000174,52.0,F,Graduate,Single,$60K - $80K,,41.0,3.0,2.0,4.0,16043.45,870.0,15173.45,0.912,6088.03,61.0,0.778,0.287,0.0,,0
CC_000175,58.0,M,,Single,$80K - $120K,Blue,31.0,4.0,2.0,1.0,5226.03,1661.0,3565.03,0.842,1851.77,77.0,0.696,0.159,0.0,,0
CC_000176,50.0,M,College,Single,,Blue,32.0,3.0,1.0,2.0,17631.66,708.0,16923.66,0.952,5615.11,52.0,0.454,0.038,0.0,,0
CC_000177,43.0,M,College,Married,$40K - $60K,Blue,55.0,3.0,2.0,0.0,10591.65,0.0,10591.65,0.775,2851.76,63.0,0.587,0.209,0.0,,0
CC_000178,56.0,F,Graduate,Unknown,$80K - $120K,Blue,39.0,4.0,1.0,1.0,7633.35,,6109.35,0.607,6223.88,75.0,0.932,0.075,0.0,,0
CC_000179,41.0,M,Uneducated,Unknown,Less than $40K,Blue,34.0,5.0,3.0,2.0,12249.96,257.0,11992.96,0.594,3068.06,43.0,0.657,,2.0,127.0,1
CC_000180,31.0,M,Graduate,Married,$60K - $80K,Blue,35.0,,2.0,3.0,2683.52,,,0.712,5243.84,66.0,0.658,0.454,0.0,,0
CC_000181,50.0,M,Uneducated,Single,Less than $40K,Blue,38.0,3.0,3.0,1.0,10629.82,1707.0,8922.82,0.908,18484.0,36.0,0.407,0.337,1.0,327.0,0
CC_000182,44.0,M,High School,Married,$80K - $120K,Blue,40.0,4.0,4.0,2.0,4829.05,1852.0,2977.05,0.897,5526.51,60.0,0.883,0.147,0.0,,0
CC_000183,48.0,F,Graduate,Married,Less than $40K,Blue,31.0,1.0,,1.0,3793.54,918.0,2875.54,0.681,6182.4,16.0,,0.159,0.0,,1
CC_000184,37.0,F,Uneducated,Single,$60K - $80K,Blue,20.0,1.0,4.0,3.0,5013.67,0.0,5013.67,0.59,3621.26,40.0,0.896,0.137,1.0,221.0,1
CC_000185,49.0,F,Unknown,,Less than $40K,Blue,37.0,5.0,2.0,2.0,11965.24,0.0,11965.24,0.832,1810.25,72.0,,0.532,2.0,27.0,0
CC_000186,36.0,M,Post-Graduate,Unknown,Less than $40K,Gold,35.0,5.0,1.0,1.0,24650.26,1553.0,23097.26,0.396,14829.39,70.0,1.104,0.441,0.0,,0
CC_000187,49.0,F,Graduate,Married,$80K - $120K,Blue,39.0,6.0,0.0,,10517.1,172.0,10345.1,0.845,3753.61,54.0,0.799,0.189,2.0,359.0,0
CC_000188,52.0,M,Post-Graduate,Married,$60K - $80K,Blue,,4.0,2.0,2.0,21150.29,1484.0,19666.29,0.886,7365.73,39.0,1.047,0.056,0.0,,0
CC_000189,,F,Doctorate,Single,$120K +,Blue,45.0,3.0,1.0,2.0,4191.06,213.0,3978.06,1.017,6548.21,101.0,0.53,0.514,1.0,272.0,0
CC_000190,62.0,M,High School,Married,$40K - $60K,Blue,33.0,5.0,2.0,0.0,29911.28,1753.0,28158.28,0.572,6294.16,73.0,0.726,0.191,,,0
CC_000191,46.0,F,Post-Graduate,Single,$40K - $60K,Blue,40.0,3.0,2.0,0.0,4225.37,1363.0,2862.37,0.911,8907.86,66.0,0.564,0.247,0.0,,0
CC_000192,56.0,M,High School,Single,$80K - $120K,Blue,47.0,6.0,1.0,3.0,2722.09,1506.0,1216.09,0.894,2504.2,38.0,0.867,0.374,1.0,261.0,1
CC_000193,45.0,M,,Married,Less than $40K,Blue,32.0,2.0,3.0,4.0,3951.59,1948.0,2003.59,0.458,3053.02,52.0,0.802,0.053,3.0,329.0,1
CC_000194,39.0,,Graduate,Married,Less than $40K,Blue,38.0,4.0,3.0,1.0,6657.37,1023.0,5634.37,0.736,1898.54,98.0,0.953,0.106,0.0,,0
CC_000195,42.0,F,Graduate,Married,Less than $40K,Blue,30.0,5.0,3.0,0.0,2679.68,406.0,2273.68,0.951,2347.79,58.0,0.897,0.186,1.0,165.0,0
CC_000196,53.0,F,Uneducated,Married,Less than $40K,Blue,35.0,4.0,5.0,1.0,3853.63,2132.0,,1.078,18222.06,70.0,0.834,0.138,0.0,,0
CC_000197,38.0,F,High School,Married,Less than $40K,Blue,24.0,4.0,3.0,2.0,1438.0,704.0,734.0,0.798,2707.24,82.0,0.481,0.03,1.0,294.0,0
CC_000198,46.0,M,Graduate,Married,Unknown,Blue,53.0,1.0,3.0,4.0,4841.87,493.0,,0.803,1171.96,,0.69,0.064,0.0,,1
CC_000199,,M,College,Unknown,$80K - $120K,Blue,52.0,2.0,1.0,3.0,5119.01,,3291.01,0.855,4265.24,50.0,0.702,0.016,2.0,177.0,1
CC_000200,42.0,F,Post-Graduate,Unknown,Unknown,Blue,45.0,3.0,1.0,2.0,31285.97,1558.0,29727.97,1.042,7050.45,52.0,0.84,0.649,0.0,,0
CC_000201,46.0,F,Graduate,Divorced,Unknown,Blue,43.0,6.0,2.0,3.0,16805.8,1756.0,15049.8,0.972,5083.64,84.0,0.818,0.19,0.0,,0
CC_000202,40.0,F,High School,Married,$40K - $60K,Blue,36.0,4.0,4.0,2.0,12306.06,1098.0,11208.06,0.961,3679.28,90.0,0.827,0.558,0.0,,0
CC_000203,40.0,M,High School,Married,Less than $40K,Silver,30.0,4.0,1.0,1.0,34516.0,603.0,33913.0,1.122,5120.94,96.0,0.836,0.405,0.0,,0
CC_000204,24.0,F,Graduate,Single,$60K - $80K,Blue,45.0,2.0,5.0,3.0,5753.73,1768.0,3985.73,0.849,1887.78,37.0,1.12,0.069,2.0,190.0,1
CC_000205,41.0,F,Graduate,Single,$120K +,,18.0,3.0,4.0,1.0,8999.17,0.0,8999.17,0.839,4941.82,114.0,0.807,0.402,0.0,,0
CC_000206,39.0,M,High School,Divorced,$40K - $60K,Blue,44.0,2.0,3.0,1.0,34516.0,1804.0,32712.0,0.923,2253.35,75.0,,0.26,0.0,,0
CC_000207,39.0,M,High School,Divorced,$40K - $60K,Blue,34.0,3.0,3.0,0.0,6330.74,1732.0,4598.74,0.571,1748.26,76.0,0.789,0.101,0.0,,0
CC_000208,47.0,M,High School,Married,Less than $40K,Blue,51.0,3.0,1.0,1.0,4899.18,0.0,4899.18,1.023,3463.74,97.0,0.579,0.22,0.0,,0
CC_000209,49.0,F,High School,Married,$40K - $60K,Blue,39.0,4.0,2.0,1.0,18268.21,1541.0,16727.21,0.693,6020.66,105.0,0.853,0.28,,236.0,0
CC_000210,46.0,M,Graduate,Single,$40K - $60K,Blue,38.0,4.0,3.0,2.0,6085.55,0.0,6085.55,0.871,12449.4,100.0,0.659,0.153,1.0,284.0,0
CC_000211,52.0,M,Post-Graduate,Married,Less than $40K,Blue,40.0,4.0,1.0,1.0,26016.53,2517.0,23499.53,0.95,8869.14,71.0,1.048,0.262,0.0,,0
CC_000212,49.0,M,Graduate,Married,$120K +,,26.0,3.0,3.0,0.0,18476.22,685.0,17791.22,0.721,3255.0,88.0,0.652,0.258,1.0,260.0,0
CC_000213,41.0,F,Post-Graduate,Married,Less than $40K,Blue,31.0,3.0,1.0,3.0,8157.19,736.0,7421.19,0.659,2333.42,94.0,0.642,0.676,0.0,,0
CC_000214,39.0,M,High School,Unknown,Unknown,Blue,37.0,3.0,2.0,0.0,20816.59,1870.0,18946.59,0.814,4593.04,74.0,0.81,0.094,0.0,,0
CC_000215,46.0,M,College,Single,Less than $40K,,32.0,4.0,1.0,3.0,7868.39,1620.0,6248.39,0.934,4861.13,56.0,,0.022,2.0,264.0,0
CC_000216,49.0,F,Graduate,Married,Unknown,Blue,30.0,3.0,1.0,1.0,10564.1,0.0,10564.1,0.943,4083.6,52.0,0.673,0.035,0.0,,0
CC_000217,56.0,F,Graduate,Married,$60K - $80K,Blue,33.0,4.0,2.0,0.0,15172.53,1241.0,13931.53,0.856,,80.0,0.851,0.377,2.0,101.0,0
CC_000218,54.0,,Graduate,Unknown,$80K - $120K,Blue,36.0,3.0,2.0,0.0,6956.4,1584.0,5372.4,0.634,2953.0,90.0,0.896,0.301,0.0,,0
CC_000219,39.0,F,Graduate,Divorced,Less than $40K,Blue,56.0,3.0,1.0,1.0,31801.79,447.0,31354.79,0.62,4651.84,63.0,0.824,0.32,1.0,272.0,0
CC_000220,43.0,F,Graduate,Married,$60K - $80K,Blue,32.0,5.0,1.0,0.0,10047.06,1910.0,8137.06,,6175.02,57.0,0.627,,0.0,,0
CC_000221,50.0,M,Uneducated,Unknown,$120K +,Blue,29.0,,2.0,3.0,11977.26,53.0,11924.26,0.836,2030.64,62.0,0.9,0.468,1.0,198.0,0
CC_000222,53.0,M,Graduate,Married,Less than $40K,Blue,34.0,6.0,3.0,,3314.08,1740.0,1574.08,0.982,6299.92,75.0,0.454,0.301,0.0,,0
CC_000223,52.0,F,Graduate,Single,Less than $40K,Blue,51.0,6.0,1.0,1.0,5672.66,0.0,5672.66,0.781,9263.96,88.0,0.574,0.307,1.0,290.0,0
CC_000224,43.0,M,Unknown,Married,Less than $40K,Blue,51.0,5.0,2.0,3.0,10822.19,818.0,10004.19,0.811,8245.54,80.0,0.812,0.151,0.0,,0
CC_000225,32.0,M,Graduate,Single,Less than $40K,Blue,55.0,4.0,1.0,1.0,19035.01,0.0,,0.86,5118.77,73.0,0.65,0.04,2.0,327.0,0
CC_000226,35.0,F,Graduate,Married,Less than $40K,Blue,36.0,5.0,4.0,3.0,29418.87,1920.0,27498.87,1.046,2681.37,100.0,0.728,0.476,4.0,244.0,0
CC_000227,53.0,F,Graduate,Unknown,$60K - $80K,,33.0,3.0,6.0,3.0,4776.45,209.0,4567.45,0.664,2959.32,,0.74,0.161,2.0,76.0,1
CC_000228,47.0,F,Post-Graduate,Married,Less than $40K,Blue,25.0,5.0,0.0,1.0,4903.74,2517.0,2386.74,0.676,4583.79,73.0,0.689,,2.0,339.0,0
CC_000229,33.0,M,Unknown,Single,$60K - $80K,Blue,35.0,1.0,4.0,4.0,4293.42,212.0,4081.42,0.435,5959.97,10.0,0.409,0.323,1.0,234.0,1
CC_000230,44.0,F,Post-Graduate,Single,$120K +,Blue,24.0,1.0,3.0,1.0,14100.1,504.0,13596.1,0.952,2864.33,59.0,0.573,0.754,1.0,216.0,0
CC_000231,49.0,M,Graduate,Single,$60K - $80K,Blue,40.0,3.0,4.0,4.0,29428.26,2112.0,27316.26,1.03,6384.79,95.0,0.813,0.153,2.0,27.0,0
CC_000232,33.0,F,Uneducated,Single,Less than $40K,Blue,36.0,3.0,3.0,0.0,8372.17,1254.0,7118.17,,3562.41,56.0,0.858,0.173,0.0,,0
CC_000233,53.0,F,Graduate,Single,$60K - $80K,Blue,38.0,3.0,2.0,0.0,9954.17,624.0,9330.17,0.66,4249.66,65.0,0.993,0.769,1.0,155.0,0
CC_000234,40.0,F,Graduate,Married,$40K - $60K,Blue,27.0,4.0,0.0,2.0,10562.56,614.0,9948.56,0.947,7708.53,72.0,0.51,0.283,,,0
CC_000235,55.0,M,Post-Graduate,Married,Less than $40K,Blue,44.0,4.0,1.0,2.0,6527.58,,5301.58,0.989,1183.65,34.0,0.567,0.178,0.0,,0
CC_000236,39.0,F,High School,Married,Less than $40K,Blue,13.0,5.0,4.0,0.0,3576.0,2299.0,1277.0,0.923,5064.85,36.0,0.548,0.489,0.0,,0
CC_000237,34.0,F,Graduate,Single,Unknown,Silver,33.0,3.0,2.0,2.0,22181.58,250.0,21931.58,0.85,4520.85,55.0,0.54,0.086,0.0,,0
CC_000238,39.0,F,High School,Married,$80K - $120K,Blue,34.0,2.0,2.0,3.0,10747.73,2386.0,8361.73,0.781,2749.98,99.0,0.948,0.08,0.0,,0
CC_000239,43.0,M,Post-Graduate,Single,Less than $40K,Blue,15.0,5.0,2.0,0.0,6127.26,1037.0,5090.26,0.834,15987.43,68.0,0.52,0.215,0.0,,0
CC_000240,40.0,F,High School,Single,$40K - $60K,Blue,39.0,4.0,1.0,4.0,34516.0,2294.0,32222.0,0.881,2755.13,91.0,0.6,0.106,0.0,,0
CC_000241,39.0,M,Graduate,Married,Less than $40K,Blue,42.0,4.0,3.0,2.0,12552.97,1861.0,10691.97,0.498,2703.09,60.0,0.645,0.19,1.0,237.0,1
CC_000242,41.0,F,High School,Single,Unknown,Blue,46.0,2.0,1.0,4.0,1782.56,861.0,921.56,0.998,8000.0,46.0,0.838,0.14,2.0,107.0,1
CC_000243,42.0,F,Uneducated,Married,Unknown,Blue,31.0,,3.0,3.0,,1693.0,9050.28,0.777,,41.0,0.352,0.246,1.0,211.0,1
CC_000244,43.0,M,Graduate,Unknown,Less than $40K,Blue,39.0,5.0,2.0,1.0,2177.24,1581.0,596.24,0.912,2671.24,53.0,0.795,0.071,0.0,,0
CC_000245,28.0,M,High School,Married,Less than $40K,Blue,45.0,5.0,3.0,4.0,13792.17,1786.0,12006.17,1.051,8068.49,110.0,0.683,0.129,0.0,,0
CC_000246,40.0,M,Graduate,Married,$60K - $80K,Blue,24.0,,4.0,6.0,6151.41,762.0,5389.41,0.645,2244.09,24.0,0.757,0.251,1.0,335.0,1
CC_000247,43.0,F,Unknown,Single,$40K - $60K,Blue,40.0,5.0,1.0,1.0,28651.37,2517.0,26134.37,1.025,1359.88,68.0,0.88,0.48,0.0,,0
CC_000248,45.0,M,Unknown,Unknown,Less than $40K,Blue,37.0,2.0,5.0,3.0,7133.23,819.0,6314.23,0.5,3289.37,39.0,0.81,0.224,2.0,312.0,1
CC_000249,49.0,F,High School,Single,$60K - $80K,Blue,54.0,4.0,6.0,1.0,6003.99,679.0,5324.99,0.729,1921.87,36.0,0.314,0.06,5.0,10.0,1
CC_000250,48.0,,Post-Graduate,Single,Less than $40K,Blue,42.0,,5.0,4.0,7089.18,677.0,6412.18,0.893,2653.94,39.0,0.648,,5.0,182.0,1
CC_000251,49.0,,College,,$60K - $80K,Blue,31.0,4.0,2.0,2.0,18989.7,1891.0,17098.7,0.891,3346.41,76.0,0.693,0.206,1.0,340.0,0
CC_000252,47.0,M,Unknown,Single,$40K - $60K,Blue,48.0,1.0,4.0,2.0,13446.06,1582.0,11864.06,0.626,15580.63,46.0,0.733,0.526,0.0,,0
CC_000253,26.0,F,Post-Graduate,Married,$80K - $120K,Gold,30.0,3.0,2.0,3.0,9219.23,0.0,9219.23,0.536,3350.68,14.0,0.647,0.054,0.0,,1
CC_000254,30.0,M,Uneducated,Unknown,$60K - $80K,Blue,35.0,4.0,2.0,0.0,25187.62,402.0,24785.62,1.061,9135.95,37.0,0.794,0.36,0.0,,0
CC_000255,57.0,M,College,Divorced,$40K - $60K,Blue,24.0,5.0,3.0,0.0,34320.33,979.0,33341.33,1.03,7908.19,73.0,0.818,0.038,2.0,329.0,0
CC_000256,56.0,M,High School,Married,$80K - $120K,Blue,32.0,5.0,3.0,1.0,30614.47,767.0,29847.47,0.87,6949.81,101.0,,0.145,2.0,260.0,0
CC_000257,21.0,F,Post-Graduate,Married,$40K - $60K,Blue,50.0,2.0,4.0,6.0,9848.56,641.0,9207.56,0.723,5043.05,42.0,0.626,0.141,5.0,49.0,1
CC_000258,39.0,F,College,Married,Less than $40K,Blue,27.0,4.0,0.0,2.0,19446.38,1277.0,18169.38,0.978,4492.21,72.0,0.771,0.472,0.0,,0
CC_000259,58.0,M,Graduate,Divorced,Less than $40K,Blue,35.0,3.0,1.0,1.0,6390.94,483.0,5907.94,0.987,7323.35,66.0,0.587,0.222,0.0,,0
CC_000260,39.0,M,Graduate,Married,Less than $40K,Blue,29.0,4.0,1.0,1.0,15291.8,95.0,15196.8,0.733,4960.81,71.0,0.829,0.075,0.0,,0
CC_000261,39.0,M,Unknown,Married,,Blue,56.0,2.0,,3.0,23994.21,828.0,23166.21,0.921,4936.92,67.0,0.972,0.54,1.0,39.0,0
CC_000262,38.0,F,Unknown,Married,$80K - $120K,Blue,,1.0,3.0,4.0,4897.14,1355.0,3542.14,0.788,1685.8,54.0,0.877,0.172,0.0,,1
CC_000263,33.0,M,College,Married,$40K - $60K,Blue,46.0,5.0,3.0,1.0,20222.01,522.0,19700.01,0.921,,85.0,0.645,0.206,0.0,,0
CC_000264,28.0,F,Graduate,Single,Less than $40K,Blue,34.0,6.0,3.0,1.0,10960.48,1541.0,9419.48,0.749,11766.5,75.0,0.622,0.218,0.0,,0
CC_000265,49.0,M,Post-Graduate,Single,$80K - $120K,Blue,19.0,1.0,2.0,3.0,5438.07,1823.0,3615.07,0.674,3520.34,28.0,0.463,0.056,1.0,157.0,1
CC_000266,27.0,F,,Married,$60K - $80K,Blue,31.0,2.0,0.0,2.0,7691.97,2084.0,5607.97,0.698,6725.78,83.0,0.994,0.521,0.0,,0
CC_000267,46.0,F,Uneducated,Divorced,$40K - $60K,Blue,56.0,3.0,0.0,1.0,12014.17,1536.0,10478.17,0.881,3616.13,48.0,0.612,0.27,0.0,,0
CC_000268,51.0,F,High School,Married,Less than $40K,Blue,34.0,1.0,3.0,1.0,8384.9,1736.0,6648.9,0.73,3578.76,26.0,0.762,0.372,0.0,,0
CC_000269,30.0,M,High School,Unknown,Less than $40K,Silver,29.0,,2.0,0.0,16144.27,685.0,15459.27,1.291,3309.71,,0.556,0.279,0.0,,0
CC_000270,35.0,F,College,Single,$40K - $60K,Blue,28.0,6.0,2.0,1.0,1656.54,2354.0,,0.67,11335.52,,1.209,0.016,0.0,,0
CC_000271,54.0,M,High School,Married,$120K +,Blue,39.0,3.0,1.0,3.0,3074.03,1430.0,1644.03,1.098,8709.44,77.0,0.779,0.258,0.0,,0
CC_000272,48.0,M,Graduate,Married,Less than $40K,Blue,50.0,4.0,0.0,3.0,16218.36,2385.0,13833.36,,2070.55,106.0,1.07,0.418,0.0,,0
CC_000273,46.0,M,Graduate,Unknown,$60K - $80K,Blue,23.0,2.0,3.0,5.0,13917.38,1432.0,12485.38,,,35.0,0.765,0.018,1.0,129.0,1
CC_000274,50.0,F,Graduate,Single,Unknown,Blue,17.0,3.0,4.0,1.0,2912.58,894.0,2018.58,0.395,2821.32,51.0,0.495,0.139,2.0,47.0,1
CC_000275,54.0,F,Graduate,Married,$60K - $80K,Blue,28.0,3.0,2.0,3.0,5720.41,655.0,5065.41,0.672,5979.88,56.0,0.644,0.163,0.0,,0
CC_000276,46.0,F,Uneducated,Single,$40K - $60K,Blue,48.0,6.0,4.0,1.0,6938.09,1292.0,5646.09,1.044,13597.79,82.0,0.851,0.393,0.0,,0
CC_000277,35.0,F,Doctorate,Married,$80K - $120K,Blue,56.0,3.0,4.0,0.0,6444.43,942.0,5502.43,0.851,2773.96,57.0,0.698,0.482,0.0,,0
CC_000278,40.0,M,Unknown,Divorced,$80K - $120K,Blue,34.0,4.0,2.0,1.0,20016.09,565.0,19451.09,0.445,5947.81,93.0,0.662,0.297,0.0,,0
CC_000279,46.0,F,Graduate,Single,$60K - $80K,Blue,48.0,2.0,3.0,2.0,25955.41,247.0,25708.41,,11993.38,,0.822,0.144,0.0,,0
CC_000280,42.0,F,Doctorate,Divorced,$120K +,Blue,21.0,5.0,3.0,3.0,1585.64,2517.0,0.0,0.834,7714.97,70.0,,0.757,0.0,,0
CC_000281,45.0,F,High School,Unknown,$40K - $60K,Blue,24.0,3.0,3.0,,4210.97,1010.0,3200.97,0.741,783.29,61.0,0.353,0.107,1.0,229.0,1
CC_000282,30.0,M,Post-Graduate,Single,$80K - $120K,Blue,25.0,3.0,2.0,0.0,10405.04,0.0,10405.04,0.822,,45.0,0.701,0.407,0.0,,0
CC_000283,30.0,F,High School,Married,Unknown,Blue,40.0,2.0,1.0,1.0,2903.71,1547.0,1356.71,1.136,2933.39,84.0,0.492,0.611,0.0,,0
CC_000284,,F,College,Single,$40K - $60K,Blue,34.0,1.0,1.0,0.0,25888.15,550.0,25338.15,0.974,3523.14,96.0,0.645,0.143,1.0,279.0,0
CC_000285,39.0,F,High School,Single,$60K - $80K,Blue,38.0,6.0,4.0,3.0,12782.52,931.0,11851.52,0.598,4416.48,77.0,0.664,0.154,1.0,240.0,0
CC_000286,38.0,M,Graduate,Married,$60K - $80K,Blue,48.0,4.0,3.0,,18759.54,0.0,18759.54,0.554,18484.0,68.0,0.772,0.345,1.0,283.0,0
CC_000287,28.0,F,High School,Married,$80K - $120K,Blue,29.0,5.0,1.0,0.0,6650.28,1566.0,5084.28,0.757,3535.01,73.0,0.704,,0.0,,0
CC_000288,44.0,F,Graduate,Married,$80K - $120K,Blue,36.0,6.0,1.0,2.0,5094.45,1454.0,3640.45,1.095,4465.48,70.0,0.89,0.35,1.0,20.0,0
CC_000289,43.0,M,College,Single,Less than $40K,Blue,22.0,3.0,2.0,0.0,6024.0,2055.0,3969.0,1.027,2563.15,58.0,0.915,0.495,1.0,68.0,0
CC_000290,49.0,M,Post-Graduate,Unknown,$80K - $120K,Blue,47.0,5.0,2.0,1.0,8699.51,1696.0,7003.51,0.678,3592.7,45.0,0.813,0.584,,,0
CC_000291,44.0,M,Graduate,,$80K - $120K,Blue,46.0,5.0,1.0,1.0,6759.08,939.0,5820.08,0.679,5706.73,46.0,,0.295,0.0,,0
CC_000292,42.0,F,High School,Single,$80K - $120K,Blue,39.0,4.0,3.0,2.0,19604.06,0.0,19604.06,0.862,1371.79,59.0,0.606,0.036,2.0,341.0,0
CC_000293,54.0,M,High School,Married,$80K - $120K,Blue,37.0,,0.0,1.0,34516.0,482.0,,0.812,4619.03,74.0,1.013,0.456,0.0,,0
CC_000294,32.0,M,Post-Graduate,Single,Less than $40K,Blue,30.0,2.0,1.0,4.0,15140.01,435.0,14705.01,0.544,3037.4,46.0,0.523,0.466,0.0,,0
CC_000295,48.0,F,College,Married,$40K - $60K,Blue,22.0,3.0,4.0,1.0,2000.7,207.0,1793.7,0.793,5945.81,71.0,0.548,0.248,1.0,82.0,0
CC_000296,28.0,F,Graduate,Married,$80K - $120K,Blue,39.0,2.0,3.0,3.0,10754.77,2365.0,8389.77,0.656,10307.32,57.0,0.845,0.806,3.0,221.0,0
CC_000297,36.0,M,Graduate,Married,Unknown,Blue,43.0,6.0,2.0,1.0,,,1222.16,0.604,3999.35,39.0,1.041,0.429,1.0,292.0,0
CC_000298,33.0,M,College,Single,Less than $40K,Blue,56.0,2.0,4.0,1.0,6856.2,738.0,6118.2,0.688,5653.6,60.0,0.76,0.19,1.0,253.0,0
CC_000299,51.0,F,High School,Married,$60K - $80K,Blue,32.0,6.0,3.0,4.0,9233.11,1928.0,7305.11,0.59,3868.71,77.0,1.019,0.327,0.0,,0
CC_000300,43.0,F,Graduate,Single,$80K - $120K,Blue,38.0,2.0,0.0,2.0,7721.27,1433.0,6288.27,0.803,9259.67,60.0,,0.475,0.0,,0
CC_000301,43.0,M,High School,Married,$80K - $120K,Blue,47.0,5.0,1.0,0.0,4150.6,674.0,3476.6,0.625,4471.33,102.0,0.683,0.386,1.0,315.0,0
CC_000302,34.0,F,,Single,$60K - $80K,Blue,47.0,5.0,1.0,1.0,14423.28,1285.0,13138.28,0.778,9733.07,85.0,0.835,0.536,0.0,,0
CC_000303,41.0,M,Uneducated,Married,Less than $40K,,29.0,6.0,4.0,0.0,1927.42,0.0,,0.867,5932.66,94.0,0.832,0.36,,,0
CC_000304,37.0,F,High School,Single,,Blue,33.0,3.0,3.0,1.0,12940.7,0.0,12940.7,0.95,13440.1,135.0,1.121,0.241,0.0,,0
CC_000305,47.0,M,High School,Married,$80K - $120K,Blue,30.0,3.0,0.0,2.0,4616.62,1580.0,3036.62,0.772,7052.56,61.0,0.711,0.13,1.0,303.0,0
CC_000306,63.0,M,Unknown,Married,$80K - $120K,Blue,40.0,3.0,,2.0,5681.14,1159.0,4522.14,0.694,4506.52,26.0,0.88,0.036,3.0,81.0,1
CC_000307,55.0,M,Graduate,Single,$80K - $120K,Blue,50.0,6.0,2.0,1.0,3239.9,2014.0,1225.9,0.941,9180.06,57.0,0.764,0.698,0.0,,0
